,page_number,chunk_index,field,value,confidence,y_position,x_position
484,1,1,ĠR,,0.5208253860473633,462.0,132.0
485,1,1,ents,,0.5655245780944824,462.0,132.0
486,1,1,Ġ=,,0.6072207093238831,464.0,98.0
487,1,1,|,,0.5266867280006409,464.0,98.0
488,1,1,Ġfor,,0.6272255778312683,477.0,65.0
489,1,1,ĠC,,0.5174442529678345,477.0,89.0
490,1,1,ee,,0.5349595546722412,477.0,89.0
491,1,1,Ġ.,,0.5737759470939636,487.0,237.0
492,1,1,ĠTaxes,,0.5809653997421265,516.0,130.0
493,1,1,Ġand,,0.5156357884407043,516.0,172.0
494,1,1,Ġlicenses,,0.5235157012939453,516.0,199.0
495,1,1,Ġinstructions,,0.5840657949447632,526.0,65.0
496,1,1,ĠCe,,0.6066624522209167,529.0,89.0
497,1,1,Ġ.,,0.5245032906532288,537.0,257.0
498,1,1,Ġ(,,0.5563995242118835,564.0,181.0
499,1,1,see,,0.633145809173584,564.0,181.0
500,1,1,Ġinstructions,,0.5130318999290466,564.0,211.0
501,1,1,),ĠInterest,0.5524968206882477,564.0,211.0
502,1,1,Ġ1,,0.6714810132980347,569.0,907.0
503,1,1,",",,0.6660210490226746,569.0,907.0
504,1,1,111,,0.5883212685585022,569.0,907.0
505,1,1,Ġe,,0.5911187529563904,581.0,89.0
506,1,1,e,,0.5884453654289246,581.0,89.0
507,1,1,Ġclaimed,,0.5348030924797058,582.0,340.0
508,1,1,Ġ.,,0.5473489165306091,586.0,296.0
509,1,1,ĠForm,,0.612250030040741,586.0,412.0
510,1,1,Ġ1,,0.6808264255523682,586.0,449.0
511,1,1,125,,0.5465392470359802,586.0,449.0
512,1,1,-,,0.5870492458343506,586.0,449.0
513,1,1,ĠA,,0.5250659584999084,586.0,483.0
514,1,1,ĠâĢ,,0.7452870607376099,586.0,510.0
515,1,1,ĺ,,0.7607700228691101,586.0,510.0
516,1,1,else,,0.628019392490387,586.0,510.0
517,1,1,where,,0.6580119729042053,586.0,510.0
518,1,1,Ġn,,0.5768098831176758,586.0,627.0
519,1,1,Ġ(,,0.7276633381843567,586.0,639.0
520,1,1,attach,,0.7547685503959656,586.0,639.0
521,1,1,ĠForm,,0.6044456362724304,586.0,685.0
522,1,1,Ġ4,,0.6911244988441467,586.0,721.0
523,1,1,562,,0.6208548545837402,586.0,721.0
524,1,1,),ĠDep,0.5409940183162689,586.0,721.0
525,1,1,reciation,,0.5406885743141174,615.0,132.0
526,1,1,Ġfrom,,0.5819737315177917,615.0,213.0
527,1,1,ĠForm,,0.5322036743164062,615.0,246.0
528,1,1,Ġ4,,0.569460928440094,615.0,281.0
529,1,1,562,,0.5077118873596191,615.0,281.0
530,1,1,Ġnot,,0.5676298141479492,616.0,316.0
531,1,1,Ġreturn,,0.578039824962616,616.0,599.0
532,1,1,Ġ7,,0.6590014696121216,619.0,907.0
533,1,1,",",,0.6595960259437561,619.0,907.0
534,1,1,000,,0.5912378430366516,619.0,907.0
535,1,1,Ġon,,0.6697373390197754,621.0,392.0
536,1,1,Ġor,,0.6340624094009399,621.0,497.0
537,1,1,Ġon,,0.6675750017166138,621.0,580.0
538,1,1,Ġ(,,0.5163334608078003,663.0,194.0
539,1,1,Do,,0.5022367238998413,663.0,194.0
540,1,1,Ġdepletion,,0.6665490865707397,663.0,371.0
541,1,1,.),ĠDep,0.583085834980011,663.0,371.0
542,1,1,let,,0.5595420002937317,664.0,132.0
543,1,1,ion,,0.564005970954895,664.0,132.0
544,1,1,Ġdeduct,,0.5552587509155273,664.0,246.0
545,1,1,Ġoil,,0.6005042195320129,664.0,296.0
546,1,1,Ġand,,0.5343579053878784,664.0,315.0
547,1,1,Ġnot,,0.506083071231842,665.0,221.0
548,1,1,Ġgas,,0.657007098197937,670.0,343.0
549,1,1,Ġe,,0.610034704208374,674.0,93.0
550,1,1,e,,0.6045721769332886,674.0,93.0
551,1,1,Ġ.,,0.5752654075622559,685.0,452.0
552,1,1,Ġ(,,0.613458514213562,708.0,65.0
553,1,1,see,,0.5755122303962708,708.0,65.0
554,1,1,ĠAdvertising,,0.7198498845100403,715.0,130.0
555,1,1,Ġ500,,0.5380032658576965,718.0,918.0
556,1,1,Ġe,,0.6508287787437439,728.0,89.0
557,1,1,e,,0.6472228169441223,728.0,89.0
558,1,1,Ġplans,,0.52374666929245,736.0,310.0
559,1,1,ĠPension,,0.6869187355041504,764.0,132.0
560,1,1,",",,0.5665571093559265,764.0,132.0
561,1,1,Ġprofit,,0.6185995936393738,764.0,189.0
562,1,1,-,,0.5987331867218018,764.0,189.0
563,1,1,sharing,,0.5568014979362488,764.0,189.0
564,1,1,",",,0.5429549813270569,764.0,189.0
565,1,1,Ġetc,,0.541764497756958,765.0,279.0
566,1,1,".,",,0.5994771122932434,765.0,279.0
567,1,1,Ġe,,0.625076174736023,774.0,89.0
568,1,1,e,,0.6300743222236633,774.0,89.0
569,1,1,ĠD,,0.6488712430000305,789.0,64.0
570,1,1,edu,,0.6361749768257141,789.0,64.0
571,1,1,ctions,,0.680004894733429,789.0,64.0
572,1,1,ĠEmployee,,0.6357674598693848,814.0,132.0
573,1,1,Ġbenefit,,0.5639402866363525,814.0,197.0
574,1,1,Ġprograms,,0.5358622074127197,820.0,243.0
575,1,1,Ġe,,0.6436904668807983,826.0,89.0
576,1,1,e,,0.6328544020652771,826.0,89.0
577,1,1,Ġdeduction,,0.5477688908576965,831.0,366.0
578,1,1,Ġ(,,0.6581016182899475,835.0,432.0
579,1,1,attach,,0.6562415957450867,835.0,432.0
580,1,1,ĠForm,,0.600334882736206,835.0,478.0
581,1,1,Ġ7,,0.6465386748313904,835.0,514.0
582,1,1,205,,0.620756208896637,835.0,514.0
583,1,1,),ĠEnergy,0.6339857578277588,835.0,514.0
584,1,1,Ġefficient,,0.5684261918067932,863.0,178.0
585,1,1,Ġcommercial,,0.5099666714668274,863.0,230.0
586,1,1,Ġbuildings,,0.5015311241149902,863.0,307.0
587,1,1,Ġe,,0.6747568249702454,875.0,89.0
588,1,1,e,,0.6609847545623779,875.0,89.0
589,1,1,ĠOther,,0.6812164187431335,913.0,131.0
590,1,1,Ġ(,,0.5510967373847961,913.0,242.0
591,1,1,attach,,0.5178040862083435,913.0,242.0
592,1,1,Ġstatement,,0.5027586221694946,913.0,289.0
593,1,1,),Ġ=,0.6269145011901855,913.0,289.0
594,1,1,O,,0.5859203338623047,914.0,100.0
595,1,1,Ġdeductions,,0.6685668230056763,914.0,169.0
596,1,1,Ġ>,,0.7316023111343384,919.0,92.0
597,1,1,Ġan,,0.6141029596328735,942.0,89.0
598,1,1,ĠTotal,,0.5572231411933899,963.0,131.0
599,1,1,Ġdeductions,,0.6807266473770142,963.0,168.0
600,1,1,.,,0.6065208315849304,963.0,168.0
601,1,1,ĠAdd,,0.6229839324951172,963.0,249.0
602,1,1,Ġlines,,0.7455589175224304,963.0,279.0
603,1,1,Ġ7,,0.605455756187439,963.0,310.0
604,1,1,Ġthrough,,0.5738464593887329,963.0,322.0
605,1,1,Ġ20,,0.5146620869636536,963.0,374.0
606,1,1,Ġ25,,0.5806502103805542,967.0,900.0
607,1,1,",",,0.5508588552474976,967.0,900.0
608,1,1,6,,0.5704090595245361,967.0,900.0
609,1,1,11,,0.6399106383323669,967.0,900.0
610,1,1,Ġ|,,0.66791832447052,979.0,89.0
611,1,2,ĠOrd,,0.6206609010696411,6.0,131.0
612,1,2,inary,,0.6712548136711121,6.0,131.0
613,1,2,Ġincome,,0.5271711945533752,6.0,254.0
614,1,2,Ġline,,0.5257914066314697,6.0,407.0
615,1,2,Ġ(,,0.5179265737533569,10.0,302.0
616,1,2,loss,,0.5546571016311646,10.0,302.0
617,1,2,).,,0.5120117664337158,10.0,302.0
618,1,2,ĠSub,,0.5468052625656128,10.0,352.0
619,1,2,t,,0.6714719533920288,10.0,352.0
620,1,2,ract,,0.5870082378387451,10.0,352.0
621,1,2,Ġ22,,0.6103515625,11.0,92.0
622,1,2,Ġbusiness,,0.5769354701042175,11.0,192.0
623,1,2,Ġ21,,0.6280531287193298,11.0,432.0
624,1,2,Ġfrom,,0.5521942377090454,11.0,450.0
625,1,2,line,,0.5589161515235901,11.0,450.0
626,1,2,6,,0.5598028898239136,11.0,450.0
627,1,2,Ġ22,,0.5798394680023193,13.0,785.0
628,1,2,Ġ54,,0.509358823299408,17.0,900.0
629,1,2,",",,0.5434102416038513,17.0,900.0
630,1,2,389,,0.5439085960388184,17.0,900.0
631,1,2,Ġ.,,0.5772022008895874,32.0,530.0
632,1,2,Ġ.,,0.5525067448616028,32.0,549.0
633,1,2,Ġ.,,0.5681705474853516,32.0,569.0
634,1,2,Ġ.,,0.55585116147995,32.0,589.0
635,1,2,Ġ.,,0.51789391040802,32.0,608.0
636,1,2,Ġ2,,0.5422421097755432,32.0,627.0
637,1,2,.,,0.5797366499900818,32.0,627.0
638,1,2,Ġ.,,0.5039752125740051,32.0,647.0
639,1,2,Ġwee,,0.5317654013633728,32.0,667.0
640,1,2,Ġ},,0.5633848905563354,46.0,610.0
641,1,2,23,,0.541544497013092,46.0,610.0
642,1,2,af,,0.5526453256607056,46.0,610.0
643,1,2,ĠL,,0.5891639590263367,62.0,320.0
644,1,2,IF,,0.5438575744628906,62.0,320.0
645,1,2,O,,0.5708456039428711,62.0,320.0
646,1,2,Ġ(,,0.6715053915977478,62.0,438.0
647,1,2,see,,0.6648057699203491,62.0,438.0
648,1,2,Ġinstructions,,0.5097945332527161,62.0,468.0
649,1,2,).,,0.6627724766731262,62.0,468.0
650,1,2,Ġ23,,0.5796154737472534,63.0,92.0
651,1,2,a,,0.53431636095047,63.0,92.0
652,1,2,ĠEx,,0.5829751491546631,63.0,132.0
653,1,2,cess,,0.54283207654953,63.0,132.0
654,1,2,Ġpassive,,0.542350172996521,63.0,203.0
655,1,2,Ġincome,,0.5130054950714111,63.0,254.0
656,1,2,Ġnet,,0.5611053705215454,64.0,180.0
657,1,2,Ġrecapt,,0.5474104881286621,64.0,353.0
658,1,2,ure,,0.5512582659721375,64.0,353.0
659,1,2,Ġtax,,0.5646361708641052,64.0,415.0
660,1,2,Ġor,,0.5114455223083496,69.0,303.0
661,1,2,Ġ.,,0.5338273048400879,84.0,569.0
662,1,2,Ġ.,,0.5306133031845093,84.0,589.0
663,1,2,Ġ[,,0.5105132460594177,100.0,611.0
664,1,2,28,,0.5120646357536316,100.0,611.0
665,1,2,bf,,0.5459867119789124,100.0,611.0
666,1,2,ĠSchedule,,0.595571756362915,111.0,190.0
667,1,2,Ġ(,,0.5552008748054504,111.0,265.0
668,1,2,Form,,0.5489376187324524,111.0,265.0
669,1,2,Ġ1,,0.5616669654846191,111.0,305.0
670,1,2,120,,0.5317423343658447,111.0,305.0
671,1,2,-,,0.5524106025695801,111.0,305.0
672,1,2,S,,0.5110422372817993,111.0,305.0
673,1,2,),ĠTax,0.5725213289260864,111.0,305.0
674,1,2,Ġfrom,,0.6579495668411255,112.0,157.0
675,1,2,ĠD,,0.5926038026809692,112.0,252.0
676,1,2,Ġtaxes,,0.5078484416007996,133.0,463.0
677,1,2,),Ġ2,0.5445077121257782,133.0,463.0
678,1,2,.,,0.5781775712966919,133.0,530.0
679,1,2,Ġ(,,0.5266774892807007,162.0,274.0
680,1,2,see,,0.5226145386695862,162.0,274.0
681,1,2,ĠAdd,,0.6378795504570007,163.0,130.0
682,1,2,Ġlines,,0.7785592079162598,163.0,161.0
683,1,2,Ġ23,,0.5904219746589661,163.0,192.0
684,1,2,a,,0.5104525089263916,163.0,192.0
685,1,2,Ġand,,0.6244401335716248,163.0,219.0
686,1,2,Ġ23,,0.5762161612510681,163.0,246.0
687,1,2,b,,0.5042046904563904,163.0,246.0
688,1,2,Ġinstructions,,0.6313658356666565,163.0,303.0
689,1,2,Ġfor,,0.5322756171226501,163.0,378.0
690,1,2,Ġadditional,,0.6374745965003967,163.0,399.0
691,1,2,ĠPayments,,0.6817293763160706,209.0,64.0
692,1,2,ĠCurrent,,0.6047177314758301,218.0,131.0
693,1,2,Ġ24,,0.6058387160301208,219.0,92.0
694,1,2,a,,0.5764731764793396,219.0,92.0
695,1,2,Ġyear,,0.5632385611534119,219.0,182.0
696,1,2,âĢ,,0.5079875588417053,219.0,182.0
697,1,2,Ļ,,0.5360437631607056,219.0,182.0
698,1,2,s,,0.5942674875259399,219.0,182.0
699,1,2,Ġestimated,,0.5268605351448059,219.0,225.0
700,1,2,Ġand,,0.5293241739273071,219.0,381.0
701,1,2,Ġpreceding,,0.6176681518554688,219.0,410.0
702,1,2,Ġyear,,0.6821182370185852,219.0,476.0
703,1,2,âĢ,,0.7490704655647278,219.0,476.0
704,1,2,Ļ,,0.7208935618400574,219.0,476.0
705,1,2,s,,0.6395559310913086,219.0,476.0
706,1,2,Ġtax,,0.5108310580253601,220.0,290.0
707,1,2,Ġpayments,,0.5911208987236023,220.0,316.0
708,1,2,Ġover,,0.6056337952613831,220.0,519.0
709,1,2,payment,,0.6305473446846008,220.0,519.0
710,1,2,Ġcredited,,0.5275102257728577,262.0,131.0
711,1,2,Ġto,,0.5865621566772461,262.0,185.0
712,1,2,the,,0.5424166917800903,262.0,185.0
713,1,2,Ġ24,,0.7239695191383362,262.0,617.0
714,1,2,a,,0.8047990202903748,262.0,617.0
715,1,2,Ġcurrent,,0.5995777249336243,263.0,225.0
716,1,2,Ġyear,,0.5652933716773987,268.0,273.0
717,1,2,Ġ.,,0.5372208952903748,283.0,315.0
718,1,2,Ġ.,,0.5268729329109192,283.0,335.0
719,1,2,Ġ.,,0.5592612028121948,283.0,354.0
720,1,2,Ġ.,,0.610255777835846,283.0,374.0
721,1,2,Ġ.,,0.5911882519721985,283.0,393.0
722,1,2,Ġ.,,0.598364531993866,283.0,413.0
723,1,2,Ġ.,,0.6355326771736145,283.0,432.0
724,1,2,Ġ2,,0.5990161895751953,283.0,452.0
725,1,2,Ġe,,0.697175145149231,283.0,471.0
726,1,2,e,,0.6398286819458008,283.0,471.0
727,1,2,Ġe,,0.589677631855011,283.0,510.0
728,1,2,ee,,0.5620270371437073,283.0,510.0
729,1,2,ĠN,,0.5375919938087463,311.0,107.0
730,1,2,Q,,0.5460439920425415,311.0,107.0
731,1,2,0,,0.5044388771057129,311.0,107.0
732,1,2,c,,0.5502086281776428,311.0,107.0
733,1,2,ĠTax,,0.5758346319198608,311.0,130.0
734,1,2,Ġdeposited,,0.5178182125091553,311.0,158.0
735,1,2,Ġwith,,0.5090054273605347,311.0,223.0
736,1,2,ĠForm,,0.5540779232978821,311.0,253.0
737,1,2,Ġ700,,0.6752442717552185,311.0,289.0
738,1,2,4,,0.5282071232795715,311.0,289.0
739,1,2,...,,0.5239924192428589,311.0,289.0
740,1,2,Ġ24,,0.7034159898757935,311.0,616.0
741,1,2,b,,0.8075370788574219,311.0,616.0
742,1,2,Ġ.,,0.5569801330566406,332.0,374.0
743,1,2,Ġ.,,0.5903222560882568,332.0,393.0
744,1,2,Ġm,,0.5171090364456177,332.0,413.0
745,1,2,Ġ4,,0.7496473789215088,332.0,427.0
746,1,2,136,,0.6957868933677673,332.0,427.0
747,1,2,),Ġtoe,0.6496094763278961,332.0,427.0
748,1,2,Ġe,,0.6798266768455505,332.0,510.0
749,1,2,e,,0.6372178792953491,332.0,510.0
750,1,2,ĠCredit,,0.6157710552215576,361.0,131.0
751,1,2,Ġ(,,0.647903561592102,361.0,345.0
752,1,2,attach,,0.6325666308403015,361.0,345.0
753,1,2,Ġfor,,0.5187312364578247,362.0,172.0
754,1,2,Ġfederal,,0.5766051411628723,362.0,193.0
755,1,2,Ġpaid,,0.5450053811073303,362.0,263.0
756,1,2,Ġfuels,,0.5660489797592163,362.0,312.0
757,1,2,ĠForm,,0.6113650798797607,362.0,392.0
758,1,2,Ġ24,,0.7429972887039185,362.0,617.0
759,1,2,c,,0.7696660757064819,362.0,617.0
760,1,2,Ġtax,,0.5211350917816162,363.0,239.0
761,1,2,Ġon,,0.6344395875930786,368.0,293.0
762,1,2,Ġre,,0.5173068642616272,383.0,471.0
763,1,2,Ġand,,0.5680713653564453,397.0,64.0
764,1,2,ĠElect,,0.5017500519752502,411.0,132.0
765,1,2,ive,,0.5135714411735535,411.0,132.0
766,1,2,Ġelection,,0.5658592581748962,411.0,241.0
767,1,2,Ġfrom,,0.6225849390029907,411.0,343.0
768,1,2,ĠForm,,0.647014319896698,411.0,377.0
769,1,2,Ġ38,,0.792888879776001,411.0,412.0
770,1,2,00,,0.7550843954086304,411.0,412.0
771,1,2,.,,0.702269971370697,411.0,412.0
772,1,2,Ġ24,,0.7841909527778625,411.0,616.0
773,1,2,d,,0.82582688331604,411.0,616.0
774,1,2,Ġpayment,,0.5118396282196045,412.0,184.0
775,1,2,Ġamount,,0.6713522672653198,412.0,293.0
776,1,2,Ġ.,,0.6991667151451111,432.0,471.0
777,1,2,Ġ.,,0.6752292513847351,432.0,491.0
778,1,2,Ġ.,,0.7268821001052856,432.0,510.0
779,1,2,Ġ.,,0.723969578742981,432.0,530.0
780,1,2,Ġ.,,0.6900967955589294,432.0,549.0
781,1,2,Ġ.,,0.7119175791740417,432.0,569.0
782,1,2,Ġ=,,0.6393771767616272,432.0,589.0
783,1,2,.,,0.7425790429115295,432.0,589.0
784,1,2,ĠAdd,,0.5078113675117493,461.0,130.0
785,1,2,Ġlines,,0.6777672171592712,461.0,161.0
786,1,2,Ġ24,,0.5126708745956421,461.0,192.0
787,1,2,a,,0.6167468428611755,461.0,192.0
788,1,2,Ġthrough,,0.5416651368141174,461.0,218.0
789,1,2,Ġ24,,0.5703904628753662,461.0,270.0
790,1,2,d,,0.6345815658569336,461.0,270.0
791,1,2,ĠTax,,0.5734498500823975,471.0,64.0
792,1,2,Ġ.,,0.5798195004463196,482.0,374.0
793,1,2,ĠCheck,,0.5426714420318604,482.0,381.0
794,1,2,Ġif,,0.503432035446167,482.0,425.0
795,1,2,ĠForm,,0.6781335473060608,482.0,436.0
796,1,2,Ġ2,,0.7774733901023865,482.0,471.0
797,1,2,290,,0.7027252316474915,482.0,471.0
798,1,2,Ġs,,0.5889172554016113,482.0,510.0
799,1,2,Ġattached,,0.6430169939994812,482.0,520.0
800,1,2,ĠL,,0.6703072786331177,482.0,589.0
801,1,2,oko,,0.6173380613327026,482.0,589.0
802,1,2,ĠOo,,0.5005108714103699,503.0,741.0
803,1,2,Ġ(,,0.6013598442077637,510.0,269.0
804,1,2,see,,0.6328670978546143,510.0,269.0
805,1,2,Ġinstructions,,0.50916987657547,510.0,298.0
806,1,2,).,,0.644603431224823,510.0,298.0
807,1,2,Ġ25,,0.6871712803840637,511.0,92.0
808,1,2,ĠEstimated,,0.5634047985076904,511.0,132.0
809,1,2,Ġpenalty,,0.6145809888839722,511.0,220.0
810,1,2,Ġis,,0.6354053616523743,511.0,507.0
811,1,2,Ġ25,,0.61131352186203,511.0,785.0
812,1,2,Ġtax,,0.5134795308113098,512.0,197.0
813,1,2,Ġtoe,,0.6541402339935303,532.0,589.0
814,1,2,Ġo,,0.7453117966651917,532.0,627.0
815,1,2,e,,0.6219496130943298,532.0,627.0
816,1,2,Ġowed,,0.569020688533783,532.0,651.0
817,1,2,Ġ..,,0.5695019960403442,532.0,705.0
818,1,2,Ġ26,,0.5683321952819824,560.0,92.0
819,1,2,ĠAmount,,0.5164358615875244,560.0,130.0
820,1,2,Ġowed,,0.6203749179840088,560.0,187.0
821,1,2,.,,0.5572015643119812,560.0,187.0
822,1,2,ĠIf,,0.5599775314331055,560.0,231.0
823,1,2,Ġline,,0.53940349817276,560.0,242.0
824,1,2,Ġ24,,0.6381458044052124,560.0,267.0
825,1,2,z,,0.6752339601516724,560.0,267.0
826,1,2,Ġsmaller,,0.6806970834732056,560.0,307.0
827,1,2,Ġthan,,0.7046297788619995,560.0,354.0
828,1,2,Ġthe,,0.7314719557762146,560.0,385.0
829,1,2,Ġtotal,,0.8252857327461243,560.0,409.0
830,1,2,Ġof,,0.8216408491134644,560.0,440.0
831,1,2,Ġlines,,0.506758987903595,560.0,456.0
832,1,2,Ġ23,,0.7601298689842224,560.0,488.0
833,1,2,c,,0.7909795641899109,560.0,488.0
834,1,2,Ġand,,0.6628905534744263,560.0,515.0
835,1,2,Ġ25,,0.6220409274101257,560.0,541.0
836,1,2,",",,0.8097782731056213,560.0,541.0
837,1,2,Ġ26,,0.5933419466018677,560.0,785.0
838,1,2,Ġenter,,0.6686850190162659,561.0,565.0
839,1,2,Ġamount,,0.7814642786979675,561.0,600.0
840,1,2,Ġis,,0.710972011089325,566.0,293.0
841,1,2,ĠOver,,0.5976153016090393,609.0,131.0
842,1,2,payment,,0.5279675126075745,609.0,131.0
843,1,2,.,,0.5143799781799316,609.0,131.0
844,1,2,Ġ27,,0.5998356342315674,610.0,92.0
845,1,2,ĠIf,,0.5196549296379089,610.0,228.0
846,1,2,Ġline,,0.530454695224762,610.0,239.0
847,1,2,Ġ24,,0.5251234769821167,610.0,263.0
848,1,2,z,,0.6068753004074097,610.0,263.0
849,1,2,Ġis,,0.6238659024238586,610.0,290.0
850,1,2,Ġlarger,,0.5207263827323914,610.0,304.0
851,1,2,Ġthan,,0.620962381362915,610.0,342.0
852,1,2,Ġthe,,0.6792088150978088,610.0,373.0
853,1,2,Ġtotal,,0.7967965006828308,610.0,396.0
854,1,2,Ġof,,0.7668683528900146,610.0,428.0
855,1,2,Ġlines,,0.5295422077178955,610.0,444.0
856,1,2,Ġ23,,0.6789278388023376,610.0,475.0
857,1,2,c,,0.7093709707260132,610.0,475.0
858,1,2,Ġand,,0.5919442772865295,610.0,502.0
859,1,2,Ġ25,,0.5690808296203613,610.0,529.0
860,1,2,",",,0.7556886672973633,610.0,529.0
861,1,2,Ġover,,0.6747244596481323,610.0,638.0
862,1,2,paid,,0.5796577334403992,610.0,638.0
863,1,2,Ġ27,,0.5602440237998962,610.0,785.0
864,1,2,Ġenter,,0.6128531098365784,611.0,552.0
865,1,2,Ġamount,,0.7059196829795837,611.0,588.0
866,1,2,Ġ|,,0.5893605351448059,643.0,774.0
867,1,2,Ġ28,,0.6598265171051025,643.0,786.0
868,1,2,Ġ|,,0.5792299509048462,643.0,802.0
869,1,2,Ġ28,,0.7016155123710632,658.0,92.0
870,1,2,ĠEnter,,0.6558919548988342,658.0,132.0
871,1,2,Ġfrom,,0.584428071975708,658.0,218.0
872,1,2,Ġline,,0.5993921160697937,658.0,251.0
873,1,2,Ġ27,,0.5489739775657654,658.0,276.0
874,1,2,,ĠRef,0.5784074366092682,658.0,276.0
875,1,2,und,,0.6831516623497009,658.0,670.0
876,1,2,ed,,0.5746468901634216,658.0,670.0
877,1,2,Ġamount,,0.5648776292800903,659.0,168.0
878,1,2,ĠC,,0.5087171196937561,659.0,307.0
879,1,2,redited,,0.5916665196418762,659.0,307.0
880,1,2,Ġ2024,,0.548034131526947,660.0,385.0
881,1,2,Ġestimated,,0.6583652496337891,660.0,419.0
882,1,2,Ġto,,0.6176581382751465,661.0,367.0
883,1,2,Ġtax,,0.6704640984535217,661.0,488.0
884,1,2,Ġ.,,0.5184655785560608,679.0,745.0
885,1,2,ĠUnder,,0.5654399394989014,707.0,132.0
886,1,2,Ġpenalties,,0.6260207295417786,707.0,166.0
887,1,2,Ġof,,0.5175796747207642,707.0,214.0
888,1,2,Ġperjury,,0.580220103263855,707.0,228.0
889,1,2,",",,0.5872066617012024,707.0,228.0
890,1,2,Ġ|,,0.5091133117675781,707.0,269.0
891,1,2,Ġdeclare,,0.5457741618156433,707.0,275.0
892,1,2,Ġthat,,0.7268248200416565,707.0,315.0
893,1,2,Ġ|,,0.557967483997345,707.0,340.0
894,1,2,Ġhave,,0.6573779582977295,707.0,345.0
895,1,2,Ġexamined,,0.6454530954360962,707.0,372.0
896,1,2,Ġthis,,0.5656489729881287,707.0,424.0
897,1,2,Ġincluding,,0.6749807000160217,707.0,482.0
898,1,2,Ġaccompanying,,0.6747573614120483,707.0,531.0
899,1,2,Ġschedules,,0.6533606648445129,707.0,609.0
900,1,2,Ġand,,0.585997998714447,707.0,664.0
901,1,2,Ġand,,0.5873368382453918,707.0,749.0
902,1,2,Ġthe,,0.6289794445037842,707.0,785.0
903,1,2,Ġbest,,0.5819826126098633,707.0,805.0
904,1,2,Ġof,,0.6914393305778503,707.0,829.0
905,1,2,Ġknowledge,,0.5280647873878479,707.0,861.0
906,1,2,Ġand,,0.5336014628410339,707.0,920.0
907,1,2,Ġreturn,,0.7333488464355469,708.0,446.0
908,1,2,",",,0.7353161573410034,708.0,446.0
909,1,2,Ġstatements,,0.5325161814689636,708.0,687.0
910,1,2,",",,0.7075662016868591,708.0,687.0
911,1,2,Ġto,,0.7230745553970337,708.0,771.0
912,1,2,Ġmy,,0.5306440591812134,713.0,843.0
913,1,2,Ġbelief,,0.640049934387207,738.0,131.0
914,1,2,",",,0.5133310556411743,738.0,131.0
915,1,2,Ġit,,0.5684691667556763,738.0,165.0
916,1,2,Ġis,,0.5216415524482727,738.0,174.0
917,1,2,Ġand,,0.5709027647972107,738.0,254.0
918,1,2,Ġcomplete,,0.5734265446662903,738.0,276.0
919,1,2,.,,0.5336014032363892,738.0,276.0
920,1,2,ĠDeclaration,,0.5016041994094849,738.0,330.0
921,1,2,Ġof,,0.6406302452087402,738.0,391.0
922,1,2,Ġ(,,0.6130653023719788,738.0,450.0
923,1,2,other,,0.7034946084022522,738.0,450.0
924,1,2,Ġthan,,0.5639788508415222,738.0,483.0
925,1,2,Ġtaxpayer,,0.6616576313972473,738.0,508.0
926,1,2,),Ġis,0.655796468257904,738.0,508.0
927,1,2,Ġbased,,0.6296433806419373,738.0,570.0
928,1,2,Ġall,,0.5614786148071289,738.0,620.0
929,1,2,Ġinformation,,0.5584757328033447,738.0,635.0
930,1,2,Ġof,,0.6344747543334961,738.0,695.0
931,1,2,Ġwhich,,0.611111044883728,738.0,708.0
932,1,2,Ġhas,,0.5112211108207703,738.0,788.0
933,1,2,Ġknowledge,,0.5923880934715271,738.0,831.0
934,1,2,.,,0.5108977556228638,738.0,831.0
935,1,2,Ġtrue,,0.5771554112434387,739.0,185.0
936,1,2,",",,0.5337441563606262,739.0,185.0
937,1,2,Ġcorrect,,0.6422824263572693,739.0,211.0
938,1,2,",",,0.5367615222930908,739.0,211.0
939,1,2,ĠSign,,0.7254135608673096,744.0,61.0
940,1,2,Ġprepare,,0.5034546852111816,744.0,404.0
941,1,2,r,,0.6099860668182373,744.0,404.0
942,1,2,Ġon,,0.6517208218574524,744.0,605.0
943,1,2,Ġprepare,,0.572198212146759,744.0,742.0
944,1,2,r,,0.569927453994751,744.0,742.0
945,1,2,Ġany,,0.60053950548172,744.0,809.0
946,1,2,ĠMay,,0.592135488986969,786.0,765.0
947,1,2,Ġthe,,0.5244585871696472,786.0,790.0
948,1,2,ĠIRS,,0.5330100059509277,786.0,812.0
949,1,2,Ġdiscuss,,0.6105718612670898,786.0,836.0
950,1,2,Ġthis,,0.599113941192627,786.0,879.0
951,1,2,Ġreturn,,0.5241535305976868,787.0,903.0
952,1,2,ĠHere,,0.6850239038467407,804.0,61.0
953,1,2,Ġwith,,0.5318034291267395,821.0,764.0
954,1,2,Ġthe,,0.5234419107437134,821.0,789.0
955,1,2,Ġshown,,0.5545527935028076,821.0,858.0
956,1,2,Ġbelow,,0.5226288437843323,821.0,896.0
957,1,2,?,,0.5356448888778687,821.0,896.0
958,1,2,Ġprepare,,0.5768859386444092,827.0,810.0
959,1,2,r,,0.5267823338508606,827.0,810.0
960,1,2,Ġ],,0.594904899597168,849.0,874.0
961,1,2,Yes,,0.6382312774658203,849.0,874.0
962,1,2,Ġ[,,0.5896391272544861,849.0,916.0
963,1,2,_,,0.5562063455581665,849.0,916.0
964,1,2,],,0.5243804454803467,849.0,916.0
